,loss_train,loss_val,time_forecast
0,2.6175756454467773,1.1464732885360718,3.0
1,1.880584716796875,1.1214393377304077,2.0
2,1.91290283203125,1.1141713857650757,2.0
3,2.562697410583496,1.1583759784698486,3.0
4,2.527597427368164,1.161237359046936,5.0
5,2.6262142658233643,1.1464918851852417,4.0
6,1.8499550819396973,1.1676430702209473,2.0
7,2.4733715057373047,1.228895664215088,3.0
8,1.8176559209823608,1.140166163444519,2.0
9,2.4963955879211426,1.8406963348388672,3.0
10,2.5516934394836426,1.220679759979248,5.0
11,2.5453054904937744,1.5988898277282715,5.0
12,1.8387465476989746,1.7226542234420776,2.0
13,1.8665919303894043,1.4035584926605225,2.0
14,2.500875234603882,1.3792636394500732,3.0
15,1.8060780763626099,2.1970887184143066,2.0
16,2.3422770500183105,2.3232767581939697,3.0
17,2.3887717723846436,2.9655866622924805,4.0
18,2.4556236267089844,1.3556628227233887,4.0
19,2.373692035675049,10.133874893188477,3.0
20,2.4447836875915527,4.679647445678711,5.0
21,2.3811798095703125,4.509731292724609,3.0
22,2.4008066654205322,1.8294281959533691,5.0
23,2.3981943130493164,1.4748057126998901,4.0
24,2.3115553855895996,11.451683044433594,3.0
25,2.3259332180023193,1.8834593296051025,5.0
26,2.2783010005950928,22.38599395751953,3.0
27,1.767256736755371,1.484904408454895,2.0
28,2.2645957469940186,1.5003376007080078,4.0
29,2.2339305877685547,1.9741071462631226,4.0
30,2.224477767944336,1.9453277587890625,4.0
31,1.792365312576294,33.36076736450195,2.0
32,2.262009382247925,1.503706455230713,5.0
33,1.7737147808074951,1.5280306339263916,2.0
34,2.2032437324523926,1.5508766174316406,5.0
35,2.2035412788391113,2.1855082511901855,5.0
36,2.126608371734619,1.5464272499084473,3.0
37,2.145634174346924,50.524131774902344,3.0
38,2.1581459045410156,1.8450021743774414,5.0
39,1.705371618270874,120.40536499023438,2.0
40,2.1436281204223633,1.555099606513977,3.0
41,2.1127777099609375,1.497954249382019,4.0
42,2.0985522270202637,1.4797148704528809,4.0
43,2.0943098068237305,119.78165435791016,5.0
44,2.1051831245422363,195.94924926757812,5.0
45,2.038329601287842,1.6939795017242432,4.0
46,2.0220751762390137,118.20769500732422,5.0
47,2.0228896141052246,2.405601978302002,3.0
48,2.103550672531128,1.9815917015075684,5.0
49,1.9850314855575562,1.7408170700073242,4.0
50,2.0095129013061523,2.0056798458099365,3.0
51,1.9634863138198853,1.3881826400756836,5.0
52,1.967370629310608,194.55860900878906,5.0
53,1.9779689311981201,415.03240966796875,4.0
54,1.9245140552520752,1.7346839904785156,4.0
55,1.9118101596832275,242.87432861328125,5.0
56,1.9333834648132324,522.8753051757812,3.0
57,1.9655935764312744,1.3928674459457397,3.0
58,1.6817127466201782,1.7115397453308105,2.0
59,1.9222205877304077,431.6962585449219,5.0
60,1.8575174808502197,346.21697998046875,5.0
61,1.906883716583252,247.1932373046875,5.0
62,1.5651161670684814,259.5411071777344,2.0
63,1.5507032871246338,812.4764404296875,2.0
64,1.9029819965362549,1.4250236749649048,4.0
65,1.6004858016967773,1.4183471202850342,2.0
66,1.8228906393051147,331.0383605957031,4.0
67,1.5915650129318237,1.5244042873382568,2.0
68,1.8313769102096558,1.694135308265686,5.0
69,1.5380213260650635,1.5436105728149414,2.0
70,1.9360835552215576,1.677915334701538,3.0
71,1.8276641368865967,920.6422119140625,5.0
72,1.5580904483795166,738.0358276367188,2.0
73,1.775801420211792,1611.4205322265625,4.0
74,1.823056697845459,1.6565510034561157,5.0
75,1.820786714553833,1.637477159500122,4.0
76,1.513799786567688,1.541729211807251,2.0
77,1.7736001014709473,1137.0067138671875,4.0
78,1.7602076530456543,1661.45703125,5.0
79,1.5464473962783813,1.3896398544311523,2.0
80,1.7159442901611328,1.4706649780273438,5.0
81,1.7369036674499512,3305.235595703125,5.0
82,1.725327491760254,1.3897147178649902,5.0
83,1.706226110458374,1.3772622346878052,4.0
84,1.8484563827514648,2132.1748046875,3.0
85,1.6907691955566406,1.5293840169906616,5.0
86,1.5129523277282715,1.5804086923599243,2.0
87,1.8123382329940796,1.6334079504013062,3.0
88,1.6902976036071777,2799.443603515625,5.0
89,1.6478594541549683,1.6927258968353271,5.0
90,1.4723024368286133,2109.560791015625,2.0
91,1.4831539392471313,3362.2939453125,2.0
92,1.6974318027496338,1.3184149265289307,5.0
93,1.3784509897232056,1.2831631898880005,2.0
94,1.6977788209915161,2702.01318359375,4.0
95,1.4977234601974487,1.4810175895690918,2.0
96,1.7066428661346436,1.6097142696380615,5.0
97,1.4384870529174805,1.9362860918045044,2.0
98,1.7061057090759277,5215.41650390625,5.0
99,1.667946696281433,7396.115234375,4.0
100,1.6436907052993774,1.6817612648010254,5.0
101,1.6097546815872192,1.306662917137146,5.0
102,1.7721469402313232,4465.18505859375,3.0
103,1.6457769870758057,1.4635285139083862,4.0
104,1.643602967262268,1.4884037971496582,4.0
105,1.7668768167495728,1.5657353401184082,3.0
106,1.7145423889160156,2.1818933486938477,3.0
107,1.6805341243743896,1.586535930633545,4.0
108,1.629345417022705,1.5167242288589478,3.0
109,1.6308650970458984,19043.701171875,4.0
110,1.6110548973083496,2.075641393661499,4.0
111,1.7267000675201416,1.5840692520141602,3.0
112,1.5587565898895264,21532.404296875,4.0
113,1.7075847387313843,2.1291351318359375,3.0
114,1.6405971050262451,2.0763463973999023,4.0
115,1.58200204372406,23756.59765625,4.0
116,1.5128231048583984,12157.171875,5.0
117,1.5795351266860962,1.199669599533081,4.0
118,1.5918934345245361,25032.388671875,4.0
119,1.5232269763946533,1.567337989807129,2.0
120,1.6187880039215088,1.4876551628112793,3.0
121,1.4783633947372437,1.2493394613265991,4.0
122,1.5338521003723145,1.2897443771362305,5.0
123,1.6825833320617676,1.2238060235977173,3.0
124,1.6691250801086426,27433.314453125,3.0
125,1.4973325729370117,27899.78515625,2.0
126,1.5315377712249756,9408.306640625,5.0
127,1.5461220741271973,1.4246050119400024,5.0
128,1.503367304801941,14723.1689453125,4.0
129,1.4675874710083008,1.233826994895935,5.0
130,1.6786878108978271,1.410684585571289,3.0
131,1.4055262804031372,15540.2861328125,2.0
132,1.4233481884002686,15532.5703125,2.0
133,1.5218479633331299,1.4002403020858765,4.0
134,1.5187156200408936,1.8132615089416504,4.0
135,1.542909026145935,15359.623046875,5.0
136,1.4417455196380615,30301.427734375,5.0
137,1.4701638221740723,1.9161094427108765,5.0
138,1.4755899906158447,1.382515788078308,4.0
139,1.4261603355407715,1.6058032512664795,2.0
140,1.6412748098373413,1.4116111993789673,3.0
141,1.5417534112930298,8539.4072265625,3.0
142,1.4115324020385742,8280.69140625,5.0
143,1.4030497074127197,12095.728515625,5.0
144,1.6577248573303223,1.425424337387085,3.0
145,1.4852588176727295,1.3107582330703735,4.0
146,1.5272433757781982,15142.8212890625,4.0
147,1.5919179916381836,1.533667802810669,3.0
148,1.4164193868637085,1.6015009880065918,2.0
149,1.5248169898986816,1.5596020221710205,2.0
150,1.3981142044067383,6950.3759765625,4.0
151,1.481655240058899,10248.7216796875,2.0
152,1.3193488121032715,13463.8681640625,2.0
153,1.4074418544769287,1.5185034275054932,4.0
154,1.4475536346435547,9856.7353515625,5.0
155,1.2761662006378174,1.276353120803833,2.0
156,1.511832356452942,1.3490935564041138,2.0
157,1.4650999307632446,1.3630061149597168,5.0
158,1.5191419124603271,1.402465581893921,3.0
159,1.4890971183776855,18343.51953125,3.0
160,1.4372482299804688,6035.7529296875,3.0
161,1.3266457319259644,1.6258032321929932,2.0
162,1.3952146768569946,1.368977665901184,2.0
163,1.3929146528244019,1.2499631643295288,2.0
164,1.4846724271774292,16200.66796875,4.0
165,1.5027227401733398,10503.521484375,4.0
166,1.3861216306686401,1.6261956691741943,5.0
