,loss_train,loss_val,time_forecast
0,1.1044617891311646,1.1039904356002808,1.0
1,1.1033077239990234,1.0396060943603516,1.0
2,1.054853081703186,1.079435110092163,1.0
3,1.0457507371902466,1.0573432445526123,1.0
4,1.0290756225585938,1.0424890518188477,1.0
5,1.0362762212753296,1.0838499069213867,1.0
6,1.033050775527954,1.018546223640442,1.0
7,1.0475269556045532,1.0711294412612915,1.0
8,1.0383883714675903,1.0467807054519653,1.0
9,1.044742226600647,1.0018739700317383,1.0
10,1.09420907497406,1.0286914110183716,1.0
11,1.0454825162887573,1.0490436553955078,1.0
12,1.0069518089294434,1.0495805740356445,1.0
13,0.9483676552772522,1.0133165121078491,1.0
14,1.0317158699035645,1.120826244354248,1.0
15,0.9779796004295349,1.0168744325637817,1.0
16,1.0155059099197388,1.0388575792312622,1.0
17,0.9354754090309143,0.957158088684082,1.0
18,0.9569442868232727,0.9828198552131653,1.0
19,0.9925032258033752,0.9288938045501709,1.0
20,0.9476370811462402,0.917182981967926,1.0
21,0.9661137461662292,1.029232144355774,1.0
22,0.9007728695869446,0.9342620968818665,1.0
23,0.9969108700752258,0.9383044838905334,1.0
24,1.00209379196167,0.868249237537384,1.0
25,0.9912522435188293,0.9640330076217651,1.0
26,0.9098634123802185,0.8418343663215637,1.0
27,0.9174069762229919,0.9988539218902588,1.0
28,0.9525222182273865,0.9019390344619751,1.0
29,0.9643559455871582,0.9604681134223938,1.0
30,0.9071645140647888,0.9417878985404968,1.0
31,0.8869044780731201,1.0608748197555542,1.0
32,0.8824149370193481,1.006514072418213,1.0
33,0.8704727292060852,0.9463783502578735,1.0
34,0.8655498027801514,0.9160783290863037,1.0
35,0.8947147727012634,0.9823107719421387,1.0
36,0.8335332274436951,0.9844939112663269,1.0
37,0.8855658769607544,0.8206554651260376,1.0
38,0.9424706101417542,0.8156591653823853,1.0
39,0.910953164100647,0.9505303502082825,1.0
40,0.9780389070510864,0.8984158039093018,1.0
41,0.8295525908470154,0.8575960397720337,1.0
42,0.8509896993637085,0.912787139415741,1.0
43,0.849403977394104,0.898942232131958,1.0
44,0.8372463583946228,0.9212203025817871,1.0
45,0.9949010014533997,0.8500043153762817,1.0
46,0.8194975852966309,0.7722779512405396,1.0
47,0.8517731428146362,0.8122211694717407,1.0
48,0.8830554485321045,0.7910619378089905,1.0
49,1.0128275156021118,0.8898182511329651,1.0
50,0.8891827464103699,0.9360625743865967,1.0
51,0.8222318887710571,0.8792973160743713,1.0
52,0.8562413454055786,0.8239085674285889,1.0
53,0.8177825212478638,0.8655009269714355,1.0
54,0.7796850800514221,0.8840826749801636,1.0
55,0.8246748447418213,0.7883790731430054,1.0
56,0.9446303248405457,0.843307614326477,1.0
57,0.908616304397583,0.7720586657524109,1.0
58,0.8243212699890137,0.875977635383606,1.0
59,0.810135006904602,0.849497377872467,1.0
60,0.8525390625,0.880227267742157,1.0
61,0.8711158037185669,0.7516589760780334,1.0
62,0.7693777680397034,0.802320122718811,1.0
63,0.935806393623352,0.743503749370575,1.0
64,0.8040756583213806,0.8714242577552795,1.0
65,0.9045650362968445,0.8580282926559448,1.0
66,0.8861388564109802,0.7696987390518188,1.0
67,0.8167563676834106,0.8653411865234375,1.0
68,0.8524373173713684,0.8468968272209167,1.0
69,0.8012654781341553,0.8016868829727173,1.0
70,0.7924222350120544,0.9552343487739563,1.0
71,0.8040545582771301,0.8580252528190613,1.0
72,0.7830490469932556,0.8214751482009888,1.0
73,0.9245566129684448,0.7079612016677856,1.0
74,0.8531783223152161,0.8221274614334106,1.0
75,0.7834319472312927,0.8273002505302429,1.0
76,0.7617844343185425,0.7887097597122192,1.0
77,0.8269869089126587,0.9405248761177063,1.0
78,0.7904294729232788,0.7613402605056763,1.0
79,0.8788822889328003,0.9085651636123657,1.0
80,0.7682894468307495,0.7095947265625,1.0
81,0.8545838594436646,0.959439218044281,1.0
82,0.7863034009933472,0.9173189401626587,1.0
83,0.8511463403701782,0.8708155751228333,1.0
84,0.8195439577102661,0.7992987632751465,1.0
85,0.8003633618354797,0.7251870632171631,1.0
86,0.8825667500495911,0.8910638093948364,1.0
87,0.798575758934021,0.798004686832428,1.0
88,0.7145494222640991,0.7916905283927917,1.0
89,0.7284468412399292,0.7515239119529724,1.0
90,0.8838658332824707,0.8585253953933716,1.0
91,0.8120489120483398,0.8635215163230896,1.0
92,0.7019600868225098,0.9250850081443787,1.0
93,0.7596381902694702,0.8615956902503967,1.0
94,0.7779030799865723,0.8888810276985168,1.0
95,0.9351996183395386,0.8683367967605591,1.0
96,0.7672775387763977,0.8076950907707214,1.0
97,0.6975097060203552,0.776861846446991,1.0
98,0.6694944500923157,0.7560037970542908,1.0
99,0.7808385491371155,0.848691999912262,1.0
100,0.6667174100875854,0.6907117366790771,1.0
101,0.7569984793663025,0.7433131337165833,1.0
102,0.7800425887107849,0.7215443253517151,1.0
103,0.7853055596351624,0.8048598170280457,1.0
104,0.7118871808052063,0.7996892929077148,1.0
105,0.8159602880477905,0.7202253937721252,1.0
106,0.8473624587059021,1.0769996643066406,1.0
107,0.8032415509223938,0.8910739421844482,1.0
108,0.7613000273704529,0.8402396440505981,1.0
109,0.9703178405761719,0.8594933748245239,1.0
110,0.8137093782424927,0.8135762214660645,1.0
111,0.7776950001716614,0.722178041934967,1.0
112,0.747336745262146,0.95264732837677,1.0
113,0.7179033160209656,0.7501640915870667,1.0
114,0.7564385533332825,0.8326544761657715,1.0
115,0.6800422668457031,0.8244690895080566,1.0
116,0.8545759916305542,0.7738832831382751,1.0
117,0.6977652311325073,0.7957919239997864,1.0
118,0.7434779405593872,0.7716406583786011,1.0
119,0.7579210996627808,0.8305047154426575,1.0
120,0.7439610958099365,0.8782086968421936,1.0
121,0.6776574850082397,0.7962062954902649,1.0
122,0.7766369581222534,0.7636993527412415,1.0
123,0.798931896686554,0.706230878829956,1.0
124,0.9169098734855652,0.8700319528579712,1.0
125,0.8208088874816895,0.728607714176178,1.0
126,0.767504870891571,0.6504544615745544,1.0
127,0.6267379522323608,0.703166127204895,1.0
128,0.8012888431549072,0.8063913583755493,1.0
129,0.8468397259712219,0.7434872984886169,1.0
130,0.7989346981048584,0.8558511734008789,1.0
131,0.7595147490501404,0.7546394467353821,1.0
132,0.8465080857276917,0.6752682328224182,1.0
133,0.9037966728210449,0.7685524225234985,1.0
134,0.7463337779045105,0.7180685997009277,1.0
135,0.7866830825805664,0.9512667059898376,1.0
136,0.7417620420455933,0.7299261689186096,1.0
137,0.7947339415550232,0.8023081421852112,1.0
138,0.7490289211273193,0.8820437788963318,1.0
139,0.6391956806182861,0.7486287951469421,1.0
140,0.9105254411697388,0.6874954104423523,1.0
141,0.6207975149154663,0.5969113111495972,1.0
142,0.6894490718841553,0.6075108051300049,1.0
143,0.757249653339386,0.744955837726593,1.0
144,0.7057183980941772,0.6350362300872803,1.0
145,1.0320768356323242,0.7402533292770386,1.0
146,0.7240988612174988,0.8421176671981812,1.0
147,0.7306502461433411,0.6608224511146545,1.0
148,0.790493905544281,0.7320636510848999,1.0
149,0.8133536577224731,0.6807394623756409,1.0
150,0.7739365696907043,0.7497544288635254,1.0
151,0.7268033623695374,0.8820635080337524,1.0
152,0.7508623003959656,0.6298385858535767,1.0
153,0.6764154434204102,0.5973920226097107,1.0
154,0.7993912100791931,0.7509227991104126,1.0
155,0.7012902498245239,0.7828766703605652,1.0
156,0.8197435140609741,0.8171097040176392,1.0
