]0;IPython: disease_forecasting/scriptsData Loaded :  2.9636220932006836
Train = 305, Val = 77
Loss at epoch 13401 = 1.1058452129364014, T = 3
Loss at epoch 13501 = 0.9731122851371765, T = 3
Loss at epoch 13601 = 1.053383469581604, T = 3
Loss at epoch 13701 = 0.9857667088508606, T = 3
Loss at epoch 13801 = 0.9593538045883179, T = 3
Loss at epoch 13901 = 1.0400030612945557, T = 3
Loss at epoch 14001 = 1.051607608795166, T = 3
Loss at epoch 14101 = 0.9902878999710083, T = 3
Loss at epoch 14201 = 0.8997430801391602, T = 3
Loss at epoch 14301 = 1.1034926176071167, T = 3
Loss at epoch 14401 = 1.0385686159133911, T = 3
Loss at epoch 14501 = 1.0417118072509766, T = 3
Loss at epoch 14601 = 1.0923433303833008, T = 3
Loss at epoch 14701 = 1.0203231573104858, T = 3
Loss at epoch 14801 = 1.057350754737854, T = 3
Loss at epoch 14901 = 1.0382064580917358, T = 3
Loss at epoch 15001 = 1.0978336334228516, T = 3
Loss at epoch 15101 = 1.1406033039093018, T = 3
Loss at epoch 15201 = 1.1140769720077515, T = 3
Loss at epoch 15301 = 0.9823988676071167, T = 3
Loss at epoch 15401 = 0.9312766790390015, T = 3
Loss at epoch 15501 = 1.0155073404312134, T = 3
Loss at epoch 15601 = 0.933997392654419, T = 3
Loss at epoch 15701 = 1.0219382047653198, T = 3
Loss at epoch 15801 = 0.8558399677276611, T = 3
Loss at epoch 15901 = 0.9774688482284546, T = 3
Loss at epoch 16001 = 1.1057401895523071, T = 3
Loss at epoch 16101 = 1.0188404321670532, T = 3
Loss at epoch 16201 = 1.060916543006897, T = 3
Loss at epoch 16301 = 1.045612096786499, T = 3
Loss at epoch 16401 = 1.0617527961730957, T = 3
Loss at epoch 16501 = 1.0143797397613525, T = 3
Loss at epoch 16601 = 0.9657511115074158, T = 3
Loss at epoch 16701 = 1.0825214385986328, T = 3
Loss at epoch 16801 = 0.9161774516105652, T = 3
Loss at epoch 16901 = 1.0700401067733765, T = 3
Loss at epoch 17001 = 1.099398136138916, T = 3
Loss at epoch 17101 = 0.9880442023277283, T = 3
Loss at epoch 17201 = 0.9981307983398438, T = 3
Loss at epoch 17301 = 1.1590795516967773, T = 3
Loss at epoch 17401 = 0.9804947376251221, T = 3
Loss at epoch 17501 = 1.0550267696380615, T = 3
Loss at epoch 17601 = 1.0844439268112183, T = 3
Loss at epoch 17701 = 0.9557620882987976, T = 3
Loss at epoch 17801 = 1.033121943473816, T = 3
Loss at epoch 17901 = 1.0025453567504883, T = 3
Loss at epoch 18001 = 1.0016740560531616, T = 3
Loss at epoch 18101 = 1.0978310108184814, T = 3
Loss at epoch 18201 = 1.0716737508773804, T = 3
Loss at epoch 18301 = 0.907292366027832, T = 3
Loss at epoch 18401 = 1.0411957502365112, T = 3
Loss at epoch 18501 = 1.058678388595581, T = 3
Loss at epoch 18601 = 0.9896264672279358, T = 3
Loss at epoch 18701 = 1.0444536209106445, T = 3
Loss at epoch 18801 = 1.1247704029083252, T = 3
Loss at epoch 18901 = 0.9763389229774475, T = 3
Loss at epoch 19001 = 1.0751250982284546, T = 3
Loss at epoch 19101 = 1.0900393724441528, T = 3
Loss at epoch 19201 = 0.9912483096122742, T = 3
Loss at epoch 19301 = 1.071426510810852, T = 3
Loss at epoch 19401 = 0.9771559834480286, T = 3
Loss at epoch 19501 = 1.025029182434082, T = 3
Loss at epoch 19601 = 1.045928955078125, T = 3
Loss at epoch 19701 = 1.0719022750854492, T = 3
Loss at epoch 19801 = 0.9417075514793396, T = 3
Loss at epoch 19901 = 1.0280150175094604, T = 3
Loss at epoch 20001 = 1.0087895393371582, T = 3
Loss at epoch 20101 = 1.0207476615905762, T = 3
Loss at epoch 20201 = 0.8914616107940674, T = 3
Loss at epoch 20301 = 1.1296991109848022, T = 3
Loss at epoch 20401 = 0.9566816091537476, T = 3
Loss at epoch 20501 = 1.0472259521484375, T = 3
Loss at epoch 20601 = 1.0756020545959473, T = 3
Loss at epoch 20701 = 1.1092565059661865, T = 3
Loss at epoch 20801 = 1.0557693243026733, T = 3
Loss at epoch 20901 = 1.0536407232284546, T = 3
Loss at epoch 21001 = 1.1168947219848633, T = 3
Loss at epoch 21101 = 0.98912113904953, T = 3
Loss at epoch 21201 = 1.1156713962554932, T = 3
Loss at epoch 21301 = 1.0501502752304077, T = 3
Loss at epoch 21401 = 1.0238152742385864, T = 3
Loss at epoch 21501 = 1.172702431678772, T = 3
Loss at epoch 21601 = 1.0339266061782837, T = 3
Loss at epoch 21701 = 1.0158085823059082, T = 3
Loss at epoch 21801 = 1.12478768825531, T = 3
Loss at epoch 21901 = 1.1044633388519287, T = 3
Loss at epoch 22001 = 0.9975727200508118, T = 3
Loss at epoch 22101 = 0.9592194557189941, T = 3
Loss at epoch 22201 = 0.9418769478797913, T = 3
Loss at epoch 22301 = 1.0000379085540771, T = 3
Loss at epoch 22401 = 1.0075324773788452, T = 3
Loss at epoch 22501 = 1.0485426187515259, T = 3
Loss at epoch 22601 = 1.0129777193069458, T = 3
Loss at epoch 22701 = 1.0536372661590576, T = 3
Loss at epoch 22801 = 1.0069249868392944, T = 3
Loss at epoch 22901 = 0.9744138121604919, T = 3
Loss at epoch 23001 = 1.0426803827285767, T = 3
Loss at epoch 23101 = 0.9397428035736084, T = 3
Loss at epoch 23201 = 1.1118274927139282, T = 3
Loss at epoch 23301 = 1.0205339193344116, T = 3
Loss at epoch 23401 = 1.0724738836288452, T = 3
Loss at epoch 23501 = 0.9476826190948486, T = 3
Loss at epoch 23601 = 1.0785810947418213, T = 3
Loss at epoch 23701 = 1.060116171836853, T = 3
Loss at epoch 23801 = 0.9741004705429077, T = 3
Loss at epoch 23901 = 1.0346286296844482, T = 3
Loss at epoch 24001 = 1.014004111289978, T = 3
Loss at epoch 24101 = 0.9641081690788269, T = 3
Loss at epoch 24201 = 0.9516362547874451, T = 3
Loss at epoch 24301 = 1.0797128677368164, T = 3
Loss at epoch 24401 = 0.9862935543060303, T = 3
Loss at epoch 24501 = 1.1071703433990479, T = 3
Loss at epoch 24601 = 1.1344023942947388, T = 3
Loss at epoch 24701 = 1.0070791244506836, T = 3
Loss at epoch 24801 = 0.9925434589385986, T = 3
Loss at epoch 24901 = 0.9367491006851196, T = 3
Loss at epoch 25001 = 1.1147087812423706, T = 3
Loss at epoch 25101 = 1.0341695547103882, T = 3
Loss at epoch 25201 = 1.1139252185821533, T = 3
Loss at epoch 25301 = 1.0592131614685059, T = 3
Loss at epoch 25401 = 1.068334937095642, T = 3
Loss at epoch 25501 = 1.1235830783843994, T = 3
Loss at epoch 25601 = 1.0740457773208618, T = 3
Loss at epoch 25701 = 1.1586545705795288, T = 3
Loss at epoch 25801 = 1.0391722917556763, T = 3
Loss at epoch 25901 = 0.9768319725990295, T = 3
Loss at epoch 26001 = 1.082491397857666, T = 3
Loss at epoch 26101 = 1.0522528886795044, T = 3
Loss at epoch 26201 = 1.0516178607940674, T = 3
Loss at epoch 26301 = 0.9435836672782898, T = 3
Loss at epoch 26401 = 1.0709725618362427, T = 3
Loss at epoch 26501 = 1.15802800655365, T = 3
Loss at epoch 26601 = 1.1115773916244507, T = 3
Loss at epoch 26701 = 1.0824997425079346, T = 3
Loss at epoch 26801 = 0.8915536999702454, T = 3
Loss at epoch 26901 = 1.075533151626587, T = 3
Loss at epoch 27001 = 1.0712064504623413, T = 3
Loss at epoch 27101 = 0.9403472542762756, T = 3
Loss at epoch 27201 = 1.011039137840271, T = 3
Loss at epoch 27301 = 0.9733700156211853, T = 3
Loss at epoch 27401 = 1.0407336950302124, T = 3
Loss at epoch 27501 = 1.1258565187454224, T = 3
Loss at epoch 27601 = 1.0605711936950684, T = 3
Loss at epoch 27701 = 1.0936723947525024, T = 3
Loss at epoch 27801 = 1.0174072980880737, T = 3
Loss at epoch 27901 = 0.9644346833229065, T = 3
Loss at epoch 28001 = 0.9919882416725159, T = 3
Loss at epoch 28101 = 0.9794120192527771, T = 3
Loss at epoch 28201 = 1.037854552268982, T = 3
Loss at epoch 28301 = 1.0137399435043335, T = 3
Loss at epoch 28401 = 1.0250563621520996, T = 3
Loss at epoch 28501 = 1.0012834072113037, T = 3
Loss at epoch 28601 = 1.058366060256958, T = 3
Loss at epoch 28701 = 1.0701006650924683, T = 3
Loss at epoch 28801 = 1.0567868947982788, T = 3
Loss at epoch 28901 = 0.9275808930397034, T = 3
Loss at epoch 29001 = 0.9641143679618835, T = 3
Loss at epoch 29101 = 1.010384202003479, T = 3
Loss at epoch 29201 = 1.0409969091415405, T = 3
Loss at epoch 29301 = 1.01537024974823, T = 3
Loss at epoch 29401 = 1.0330138206481934, T = 3
Loss at epoch 29501 = 1.043882966041565, T = 3
Loss at epoch 29601 = 1.0102006196975708, T = 3
Loss at epoch 29701 = 1.0930808782577515, T = 3
Loss at epoch 29801 = 1.1583317518234253, T = 3
Loss at epoch 29901 = 1.0480655431747437, T = 3
Loss at epoch 30001 = 1.0042239427566528, T = 3
Loss at epoch 30101 = 1.0134578943252563, T = 3
Loss at epoch 30201 = 0.977333128452301, T = 3
Loss at epoch 30301 = 1.0138287544250488, T = 3
Loss at epoch 30401 = 1.0273362398147583, T = 3
Loss at epoch 30501 = 1.01935613155365, T = 3
Loss at epoch 30601 = 1.0746177434921265, T = 3
Loss at epoch 30701 = 1.019378423690796, T = 3
Loss at epoch 30801 = 1.1005244255065918, T = 3
Loss at epoch 30901 = 0.9853944182395935, T = 3
Loss at epoch 31001 = 1.048137903213501, T = 3
Loss at epoch 31101 = 0.8959808349609375, T = 3
Loss at epoch 31201 = 1.0575567483901978, T = 3
Loss at epoch 31301 = 1.1307337284088135, T = 3
Loss at epoch 31401 = 1.058369517326355, T = 3
Loss at epoch 31501 = 0.917551577091217, T = 3
Loss at epoch 31601 = 1.0432157516479492, T = 3
Loss at epoch 31701 = 1.0595918893814087, T = 3
Loss at epoch 31801 = 0.9845154881477356, T = 3
Loss at epoch 31901 = 1.0550707578659058, T = 3
Loss at epoch 32001 = 1.0537928342819214, T = 3
Loss at epoch 32101 = 1.0804779529571533, T = 3
Loss at epoch 32201 = 1.048195242881775, T = 3
Loss at epoch 32301 = 1.0854976177215576, T = 3
Loss at epoch 32401 = 0.9562238454818726, T = 3
Loss at epoch 32501 = 1.0283992290496826, T = 3
Loss at epoch 32601 = 0.9262268543243408, T = 3
Loss at epoch 32701 = 1.0502854585647583, T = 3
Loss at epoch 32801 = 0.948934018611908, T = 3
Loss at epoch 32901 = 0.9797559380531311, T = 3
Loss at epoch 33001 = 0.9630489945411682, T = 3
Loss at epoch 33101 = 1.044704794883728, T = 3
Loss at epoch 33201 = 1.1222866773605347, T = 3
Loss at epoch 33301 = 1.012714147567749, T = 3
Loss at epoch 33401 = 1.0325095653533936, T = 3
Loss at epoch 33501 = 1.0971777439117432, T = 3
Loss at epoch 33601 = 1.0494095087051392, T = 3
Loss at epoch 33701 = 1.0078685283660889, T = 3
Loss at epoch 33801 = 0.9922571182250977, T = 3
Loss at epoch 33901 = 0.9708399176597595, T = 3
Loss at epoch 34001 = 1.0602099895477295, T = 3
Loss at epoch 34101 = 1.0386502742767334, T = 3
Loss at epoch 34201 = 1.1970877647399902, T = 3
Loss at epoch 34301 = 0.9417014122009277, T = 3
Loss at epoch 34401 = 1.0028835535049438, T = 3
Loss at epoch 34501 = 0.9723653793334961, T = 3
Loss at epoch 34601 = 1.0760079622268677, T = 3
Loss at epoch 34701 = 0.96002596616745, T = 3
Loss at epoch 34801 = 0.9744943380355835, T = 3
Loss at epoch 34901 = 1.0490704774856567, T = 3
Loss at epoch 35001 = 0.9540240168571472, T = 3
Loss at epoch 35101 = 1.0135174989700317, T = 3
Loss at epoch 35201 = 1.0831454992294312, T = 3
Loss at epoch 35301 = 1.0633232593536377, T = 3
Loss at epoch 35401 = 1.1221141815185547, T = 3
Loss at epoch 35501 = 0.9537200331687927, T = 3
Loss at epoch 35601 = 1.090721607208252, T = 3
Loss at epoch 35701 = 1.030487298965454, T = 3
Loss at epoch 35801 = 0.9901769161224365, T = 3
Loss at epoch 35901 = 1.1332566738128662, T = 3
Loss at epoch 36001 = 0.955812931060791, T = 3
Loss at epoch 36101 = 0.9673351049423218, T = 3
Loss at epoch 36201 = 1.1077244281768799, T = 3
Loss at epoch 36301 = 1.0644351243972778, T = 3
Loss at epoch 36401 = 1.1283385753631592, T = 3
Loss at epoch 36501 = 0.9277432560920715, T = 3
Loss at epoch 36601 = 0.9832368493080139, T = 3
Loss at epoch 36701 = 1.036154866218567, T = 3
Loss at epoch 36801 = 1.150874137878418, T = 3
Loss at epoch 36901 = 0.9893493056297302, T = 3
Loss at epoch 37001 = 1.0569618940353394, T = 3
Loss at epoch 37101 = 1.028916597366333, T = 3
Loss at epoch 37201 = 1.061177134513855, T = 3
Loss at epoch 37301 = 1.0296916961669922, T = 3
Loss at epoch 37401 = 1.0701040029525757, T = 3
Loss at epoch 37501 = 1.0319781303405762, T = 3
Loss at epoch 37601 = 1.0150710344314575, T = 3
Loss at epoch 37701 = 1.113611102104187, T = 3
Loss at epoch 37801 = 1.0556191205978394, T = 3
Loss at epoch 37901 = 1.0584224462509155, T = 3
Loss at epoch 38001 = 0.9078197479248047, T = 3
Loss at epoch 38101 = 1.0225040912628174, T = 3
Loss at epoch 38201 = 1.1322425603866577, T = 3
Loss at epoch 38301 = 1.0513911247253418, T = 3
Loss at epoch 38401 = 0.9634347558021545, T = 3
Loss at epoch 38501 = 1.0184201002120972, T = 3
Loss at epoch 38601 = 0.9279224872589111, T = 3
Loss at epoch 38701 = 1.0047330856323242, T = 3
Loss at epoch 38801 = 0.9540349841117859, T = 3
Loss at epoch 38901 = 1.0169659852981567, T = 3
Loss at epoch 39001 = 1.0097362995147705, T = 3
Loss at epoch 39101 = 1.1012877225875854, T = 3
Loss at epoch 39201 = 1.1540275812149048, T = 3
Loss at epoch 39301 = 0.9291255474090576, T = 3
Loss at epoch 39401 = 0.9851309061050415, T = 3
Loss at epoch 39501 = 0.9634392857551575, T = 3
Loss at epoch 39601 = 0.9678203463554382, T = 3
Loss at epoch 39701 = 0.9558287262916565, T = 3
Loss at epoch 39801 = 1.0277880430221558, T = 3
Loss at epoch 39901 = 1.0161718130111694, T = 3
Loss at epoch 40001 = 0.9816904067993164, T = 3
Loss at epoch 40101 = 0.9988527297973633, T = 3
Loss at epoch 40201 = 1.059585452079773, T = 3
Loss at epoch 40301 = 1.0154495239257812, T = 3
Loss at epoch 40401 = 0.9343287348747253, T = 3
Loss at epoch 40501 = 1.0861825942993164, T = 3
Loss at epoch 40601 = 0.9969881176948547, T = 3
Loss at epoch 40701 = 1.0319045782089233, T = 3
Loss at epoch 40801 = 0.922599196434021, T = 3
Loss at epoch 40901 = 1.1888353824615479, T = 3
Loss at epoch 41001 = 0.9934271574020386, T = 3
Loss at epoch 41101 = 1.042050838470459, T = 3
Loss at epoch 41201 = 0.9839297533035278, T = 3
Loss at epoch 41301 = 1.0038813352584839, T = 3
Loss at epoch 41401 = 0.9633039236068726, T = 3
Loss at epoch 41501 = 1.0077717304229736, T = 3
Loss at epoch 41601 = 1.0687063932418823, T = 3
Loss at epoch 41701 = 1.0064306259155273, T = 3
Loss at epoch 41801 = 1.1537200212478638, T = 3
Loss at epoch 41901 = 1.0236111879348755, T = 3
Loss at epoch 42001 = 0.9614375829696655, T = 3
Loss at epoch 42101 = 1.0830632448196411, T = 3
Loss at epoch 42201 = 1.0554988384246826, T = 3
Loss at epoch 42301 = 1.1499099731445312, T = 3
Loss at epoch 42401 = 1.0384705066680908, T = 3
Loss at epoch 42501 = 0.9634339809417725, T = 3
Loss at epoch 42601 = 1.0191694498062134, T = 3
Loss at epoch 42701 = 0.9772179126739502, T = 3
Loss at epoch 42801 = 1.1186023950576782, T = 3
Loss at epoch 42901 = 1.0456206798553467, T = 3
Loss at epoch 43001 = 0.999388575553894, T = 3
Loss at epoch 43101 = 0.972899854183197, T = 3
Loss at epoch 43201 = 1.007941484451294, T = 3
Loss at epoch 43301 = 1.037703275680542, T = 3
Loss at epoch 43401 = 1.007263422012329, T = 3
Loss at epoch 43501 = 0.9683244824409485, T = 3
Loss at epoch 43601 = 1.0518320798873901, T = 3
Loss at epoch 43701 = 1.1278908252716064, T = 3
Loss at epoch 43801 = 1.0743815898895264, T = 3
Loss at epoch 43901 = 1.0824623107910156, T = 3
Loss at epoch 44001 = 1.1118923425674438, T = 3
Loss at epoch 44101 = 0.9660062193870544, T = 3
Loss at epoch 44201 = 0.901809811592102, T = 3
Loss at epoch 44301 = 0.9698414206504822, T = 3
Loss at epoch 44401 = 1.0153471231460571, T = 3
Loss at epoch 44501 = 0.9773900508880615, T = 3
Loss at epoch 44601 = 0.9773364067077637, T = 3
Loss at epoch 44701 = 1.0564601421356201, T = 3
Loss at epoch 44801 = 0.9148712158203125, T = 3
Loss at epoch 44901 = 1.0092096328735352, T = 3
Loss at epoch 45001 = 1.064689040184021, T = 3
Loss at epoch 45101 = 1.1490248441696167, T = 3
Loss at epoch 45201 = 1.0248620510101318, T = 3
Loss at epoch 45301 = 1.0708272457122803, T = 3
Loss at epoch 45401 = 0.949102520942688, T = 3
Loss at epoch 45501 = 0.9756478667259216, T = 3
Loss at epoch 45601 = 1.0366617441177368, T = 3
Loss at epoch 45701 = 0.9708110690116882, T = 3
Loss at epoch 45801 = 0.962989330291748, T = 3
Loss at epoch 45901 = 1.1295586824417114, T = 3
Loss at epoch 46001 = 1.031013011932373, T = 3
Loss at epoch 46101 = 1.059792399406433, T = 3
Loss at epoch 46201 = 1.058323621749878, T = 3
Loss at epoch 46301 = 1.0735421180725098, T = 3
Loss at epoch 46401 = 0.9617376923561096, T = 3
Loss at epoch 46501 = 0.9377784729003906, T = 3
Loss at epoch 46601 = 0.9602627754211426, T = 3
Loss at epoch 46701 = 1.02516508102417, T = 3
Loss at epoch 46801 = 1.0261638164520264, T = 3
Loss at epoch 46901 = 1.0240018367767334, T = 3
Loss at epoch 47001 = 1.0250238180160522, T = 3
Loss at epoch 47101 = 1.05205500125885, T = 3
Loss at epoch 47201 = 1.043892502784729, T = 3
Loss at epoch 47301 = 0.8736171722412109, T = 3
Loss at epoch 47401 = 1.0020709037780762, T = 3
Loss at epoch 47501 = 1.0153449773788452, T = 3
Loss at epoch 47601 = 1.0694116353988647, T = 3
Loss at epoch 47701 = 1.030686378479004, T = 3
Loss at epoch 47801 = 1.1666665077209473, T = 3
Loss at epoch 47901 = 1.0209084749221802, T = 3
Loss at epoch 48001 = 0.9646619558334351, T = 3
Loss at epoch 48101 = 1.0207241773605347, T = 3
Loss at epoch 48201 = 1.0394366979599, T = 3
Loss at epoch 48301 = 1.0171676874160767, T = 3
Loss at epoch 48401 = 0.957692563533783, T = 3
Loss at epoch 48501 = 1.1048909425735474, T = 3
Loss at epoch 48601 = 1.0498344898223877, T = 3
Loss at epoch 48701 = 1.004670262336731, T = 3
Loss at epoch 48801 = 1.1091879606246948, T = 3
Loss at epoch 48901 = 1.0567065477371216, T = 3
Loss at epoch 49001 = 1.0366220474243164, T = 3
Loss at epoch 49101 = 1.0723326206207275, T = 3
Loss at epoch 49201 = 0.9440505504608154, T = 3
Loss at epoch 49301 = 1.0521856546401978, T = 3
Loss at epoch 49401 = 1.0384989976882935, T = 3
Loss at epoch 49501 = 1.1941899061203003, T = 3
Loss at epoch 49601 = 1.1182576417922974, T = 3
Loss at epoch 49701 = 0.9752815961837769, T = 3
Loss at epoch 49801 = 1.024897813796997, T = 3
Loss at epoch 49901 = 0.9961562752723694, T = 3
Train data : 
Val data : 
