,loss_train,loss_val,time_forecast
0,0.726455569267273,0.6813867688179016,1.0
1,0.6709508895874023,0.7116510272026062,1.0
2,0.6965482831001282,0.7026073932647705,1.0
3,0.6319212913513184,0.710966169834137,1.0
4,0.7126241326332092,0.7000172734260559,1.0
5,0.6320368051528931,0.7033013105392456,1.0
6,0.6311529278755188,0.7000091671943665,1.0
7,0.5940681099891663,0.6977128386497498,1.0
8,0.7288286089897156,0.6964460611343384,1.0
9,0.5593538880348206,0.6942810416221619,1.0
10,0.636693000793457,0.6914229989051819,1.0
11,0.5655218958854675,0.6921374797821045,1.0
12,0.5611714720726013,0.6879199147224426,1.0
13,0.5686155557632446,0.6842401027679443,1.0
14,0.6588550806045532,0.6875470280647278,1.0
15,0.4883544445037842,0.6880521178245544,1.0
16,0.6643620133399963,0.6823570728302002,1.0
17,0.5696361660957336,0.7023504972457886,1.0
18,0.589002251625061,0.6718056201934814,1.0
19,0.5539698004722595,0.6612015962600708,1.0
20,0.6055811047554016,0.6509739756584167,1.0
21,0.5801799297332764,0.6033138036727905,1.0
22,0.6334274411201477,0.623355507850647,1.0
23,0.6787659525871277,0.6198683977127075,1.0
24,0.5781343579292297,0.6055479645729065,1.0
25,0.5317549705505371,0.6237608790397644,1.0
26,0.6031596064567566,0.5851610898971558,1.0
27,0.6065034866333008,0.5965389609336853,1.0
28,0.5942910313606262,0.5906367301940918,1.0
29,0.5197839736938477,0.5618201494216919,1.0
30,0.5474725961685181,0.5905171036720276,1.0
31,0.5769385099411011,0.5948002934455872,1.0
32,0.5718408823013306,0.5577014088630676,1.0
33,0.5576417446136475,0.5949826836585999,1.0
34,0.5614106059074402,0.5207085013389587,1.0
35,0.5451840162277222,0.5033850073814392,1.0
36,0.598912239074707,0.60379958152771,1.0
37,0.5519928932189941,0.5378739833831787,1.0
38,0.5123052000999451,0.5420294404029846,1.0
39,0.4447304606437683,0.5751702189445496,1.0
40,0.6716330051422119,0.5265522003173828,1.0
41,0.5675616264343262,0.6288410425186157,1.0
42,0.6076425313949585,0.5638916492462158,1.0
43,0.6003869771957397,0.5724081993103027,1.0
44,0.6385666728019714,0.5686435103416443,1.0
45,0.5499646067619324,0.49921390414237976,1.0
46,0.5426585674285889,0.5249714255332947,1.0
47,0.5271192789077759,0.4788585305213928,1.0
48,0.49970439076423645,0.5444961786270142,1.0
49,0.5354297757148743,0.5450566411018372,1.0
50,0.5165075063705444,0.5584397315979004,1.0
51,0.5566227436065674,0.4962673485279083,1.0
52,0.49528464674949646,0.5483604073524475,1.0
53,0.5160567164421082,0.49712836742401123,1.0
